id,description_sentiment,host_about_sentiment,name_length,name_upper_ratio,desc_length,desc_word_count
1249226931130139615,0.9523,0.25,46,0.08695652173913043,424,46
1249262278820434112,0.872,0.0,49,0.04081632653061224,486,53
1249377358113175039,0.0,0.8555,49,0.04081632653061224,65,9
1249403230741074520,0.9744,0.9843,50,0.14,441,47
1249462854429038624,0.9723,0.7955,41,0.14634146341463414,487,50
1249473204136280176,0.9501,0.0,39,0.1794871794871795,355,39
1249690954810933553,0.9861,0.0,22,0.18181818181818182,479,46
1249764452797229956,0.6486,0.0,23,0.043478260869565216,372,46
1250019944916446197,0.8118,0.9078,49,0.14285714285714285,498,50
1250041956530447768,0.6908,0.0,49,0.10204081632653061,500,53
1250073077860597911,0.0,0.8126,48,0.0625,519,57
1250158831377635928,0.9667,0.7263,9,0.2222222222222222,491,55
1250374761406232464,0.9134,0.8439,50,0.22,550,56
1250855733170094288,0.0,0.9584,49,0.2653061224489796,112,14
1250965772922642393,0.9837,0.7906,22,0.13636363636363635,500,54
1251038144669615939,0.5859,0.4939,42,0.14285714285714285,358,40
1251070815308968305,0.8689,0.9842,32,0.03125,500,54
1251182511946919808,0.4767,0.8658,20,0.15,49,5
1251495437306505145,0.8829,0.0,32,0.09375,499,58
1251872251347342899,0.9774,0.9161,50,0.2,499,46
1251993289502645262,0.9638,0.886,48,0.20833333333333334,363,39
1252074482038418119,0.936,0.886,47,0.1276595744680851,357,38
1252161737177058100,0.7304,0.0,32,0.09375,433,40
1252252154407518242,0.8356,0.8481,29,0.13793103448275862,227,23
1252393424973144067,0.9287,0.0,33,0.15151515151515152,503,52
1252451557895183407,0.886,0.971,31,0.1935483870967742,495,52
1252514794795549623,0.88,0.0,45,0.15555555555555556,273,27
1252881130291874520,0.9153,0.9793,44,0.2727272727272727,229,26
1253062539341964397,0.6908,0.0,50,0.12,496,48
1253086251221437385,0.0,0.0,24,0.125,56,5
1253130136112766352,0.9403,0.25,46,0.15217391304347827,333,37
1253191156528108889,0.5399,0.0,50,0.14,510,52
1253214182689249935,0.9313,0.0,35,0.17142857142857143,498,45
1253284341835526237,0.8701,0.0,32,0.125,505,53
1253663425821502141,0.9432,0.4574,43,0.11627906976744186,224,24
1253671268992781530,0.9585,0.0,46,0.15217391304347827,419,45
1253677407272474235,0.9201,0.0,46,0.13043478260869565,290,32
1253699304289455382,0.9136,0.0,49,0.12244897959183673,465,46
1253727756951300169,0.8573,0.0,32,0.09375,183,18
1253837662853358330,0.8807,0.0,32,0.09375,220,22
1253931314517457944,0.8779,0.0,32,0.03125,478,52
1254295993719430904,0.9716,0.96,50,0.12,497,59
1254407493139981072,0.9413,0.0,48,0.14583333333333334,467,51
1254416095156583485,0.9566,0.93,42,0.23809523809523808,491,51
1254581821025113671,0.9678,0.9694,50,0.16,381,40
1254753840015506562,0.9153,0.9793,50,0.24,233,27
1254760160930037411,0.5994,0.0,28,0.14285714285714285,90,10
1255098724062493313,0.9854,0.836,27,0.1111111111111111,484,56
1255098724591517551,0.9719,0.836,50,0.18,499,54
1255112345688549218,0.9756,0.9523,50,0.22,416,43
1255238380729673023,0.0,0.0,42,0.047619047619047616,0,0
1255438286140483597,0.0,0.9758,24,0.16666666666666666,493,54
1255506952827984244,0.6808,0.0,49,0.12244897959183673,540,50
1255826422233063578,0.9652,0.8481,26,0.15384615384615385,470,48
1255926509610809030,0.9582,0.959,24,0.16666666666666666,469,52
1256190042017568442,0.7684,0.0,16,0.0625,59,6
1256467613730073821,0.9867,0.9819,50,0.12,427,39
1256727622008076370,0.9652,0.0,40,0.1,540,52
1256768776036315093,0.9768,0.0,36,0.1388888888888889,496,53
1256793506497577464,0.985,0.0,30,0.13333333333333333,468,50
1256793741162493128,0.93,0.0,31,0.12903225806451613,498,49
1256956782414551757,0.69,0.6705,40,0.15,348,36
1257317682780154581,0.9705,0.0,47,0.1276595744680851,500,52
1257373000067754169,0.9287,0.9501,27,0.14814814814814814,496,49
1257392672094921717,0.8472,0.0,29,0.10344827586206896,197,23
1257393829799538140,0.9802,0.0,21,0.14285714285714285,505,51
1257401798760679864,0.9756,0.0,27,0.037037037037037035,460,45
1257545512433115536,0.8828,0.7003,25,0.16,368,40
1257872392012029955,0.9423,0.9459,12,0.25,490,55
1258001650719385851,-0.1531,0.9908,27,0.14814814814814814,205,24
1258170614002114863,0.8472,0.0,21,0.14285714285714285,69,8
1258197150556645681,0.9217,0.0,23,0.13043478260869565,282,27
1258736885101034430,0.9046,0.9968,50,0.14,493,48
1258739435204658912,0.9337,0.9656,30,0.13333333333333333,320,30
1258799000840824018,0.0,0.9509,44,0.09090909090909091,250,25
1258892715166117089,0.9168,0.9719,31,0.0967741935483871,493,54
1258917481254235461,0.9475,0.0,50,0.2,478,51
1259024847996050324,0.5789,0.9791,32,0.15625,60,5
1259430197247341968,0.0,0.5697,25,0.04,25,4
1259611266850004602,0.926,0.8481,48,0.14583333333333334,449,45
1259688338995952157,0.9696,0.8439,50,0.14,588,63
1259846882196315737,0.9716,0.9531,48,0.125,443,47
1260066730611092368,0.9403,0.9589,46,0.2391304347826087,489,48
1260091345145012990,0.8645,0.25,47,0.1276595744680851,229,22
1260157647004128887,0.9902,0.7506,43,0.11627906976744186,499,56
1260218217583186002,0.8715,0.9694,50,0.14,521,54
1260231084095095238,0.4199,0.4574,46,0.15217391304347827,505,58
1260235167908646393,0.9771,0.0,50,0.26,560,51
1260275867800137069,0.0,0.4588,27,0.14814814814814814,60,5
1260295253106091672,0.807,0.0,47,0.23404255319148937,498,57
1260302234038532772,0.9779,0.0,50,0.12,452,45
1260320269889812200,0.9716,0.9476,50,0.16,529,55
1260433592431499198,0.0,0.0,25,0.12,92,7
1260457372169199295,0.8834,0.9423,40,0.125,239,26
1260972131124426679,0.9531,0.0,32,0.125,472,49
1260984398392097677,0.7783,0.0,49,0.12244897959183673,296,32
1260999963741698610,0.9791,0.9804,50,0.14,494,53
1261262358037868619,0.7964,0.8126,46,0.1956521739130435,439,44
1261728042587451796,0.4404,0.6696,10,0.2,49,6
1261774982817600372,0.9764,0.942,50,0.16,499,56
1261915460806741008,0.4939,0.0,50,0.24,59,5
1262495919801933678,0.3538,0.0,32,0.15625,515,45
1262639875856637115,0.9764,0.0,15,0.2,475,50
1263064217536098585,0.9565,0.9623,44,0.18181818181818182,358,37
1263101251805456011,0.9622,0.5707,44,0.1590909090909091,387,40
1263167972566736579,0.9696,0.0,41,0.1951219512195122,496,50
1263168010585875149,0.9696,0.0,49,0.14285714285714285,496,50
1263170408511941076,0.9696,0.0,43,0.16279069767441862,496,50
1263170456064574509,0.9696,0.0,47,0.14893617021276595,496,50
1263172196294289585,0.9696,0.0,49,0.1836734693877551,497,50
1263172252433691054,0.9696,0.0,43,0.16279069767441862,497,50
1263177887691173994,0.9696,0.0,49,0.12244897959183673,496,50
1263177925128469370,0.9696,0.0,45,0.15555555555555556,496,50
1263178992382734912,0.9696,0.0,45,0.13333333333333333,496,50
1263178992755348503,0.9696,0.0,48,0.16666666666666666,496,50
1263183068430635461,0.8402,0.8481,29,0.13793103448275862,231,25
1263184189300168648,0.8402,0.8481,42,0.16666666666666666,228,25
1263184434528893820,0.8516,0.8481,34,0.14705882352941177,225,24
1263184645520133214,0.8516,0.8481,40,0.15,225,24
1263184914288715718,0.9299,0.8481,49,0.14285714285714285,282,30
1263185913947354000,-0.128,0.0,10,0.2,399,46
1263218880571820958,0.8221,0.0,50,0.16,571,53
1263290202219612100,0.9896,0.9927,35,0.11428571428571428,509,50
1263292367994601615,0.9732,0.0,45,0.1111111111111111,515,51
1263455396326118304,0.7184,0.0,42,0.047619047619047616,16,2
1263752527552123329,0.2244,0.0,28,0.10714285714285714,505,53
1263843779450427215,0.9191,0.0,44,0.1590909090909091,369,39
1263844389847324050,0.8684,0.0,45,0.1111111111111111,491,54
1263874457224086531,0.0,0.9526,37,0.10810810810810811,0,0
1263906249554996320,0.6705,0.9915,43,0.16279069767441862,159,18
1263906452257339041,0.6996,0.9915,49,0.1836734693877551,199,22
1263929858670621217,0.6103,0.7955,31,0.12903225806451613,299,29
1264510704353490836,0.938,0.7783,23,0.17391304347826086,499,51
1264527610500861289,0.9381,0.9117,44,0.18181818181818182,481,53
1264654341187032481,0.9617,0.8953,35,0.14285714285714285,509,52
1264733805000140357,0.8689,0.9646,32,0.28125,499,57
1264753903791733723,0.7494,0.0,28,0.0,498,55
1264819405002584793,0.5106,0.0,16,0.125,406,41
1264837494036167291,0.6428,0.0,15,0.13333333333333333,402,41
1265221860895146645,0.7717,0.0,36,0.1388888888888889,303,30
1265243699960547138,0.8436,0.0,25,0.12,360,43
1265258475574021026,0.2942,0.0,18,0.16666666666666666,199,17
1265391494411808451,0.9349,0.0,30,0.16666666666666666,277,26
1265590413949118774,0.9738,0.9042,19,0.15789473684210525,357,35
1266809719113301190,0.9744,0.9595,45,0.15555555555555556,496,51
1267123522604185456,0.893,0.0,45,0.13333333333333333,471,48
1267429707801520774,0.0,0.0,22,0.045454545454545456,107,10
1267448840528125630,0.0,0.0,13,0.15384615384615385,73,5
1267588141865607228,0.9652,0.0,32,0.15625,425,43
1267660030151773463,0.6705,0.0,41,0.12195121951219512,419,52
1267753320362757758,0.9259,0.8481,50,0.12,237,24
1267761179071970897,0.9674,0.0,49,0.22448979591836735,320,32
1268129371647198434,0.9612,0.98,31,0.25806451612903225,395,42
1268206715351496295,0.872,0.9523,48,0.125,497,54
1268225138094156373,0.9716,0.0,21,0.2857142857142857,472,50
1268310020966347702,-0.34,0.937,48,0.16666666666666666,219,22
1268402636915812879,0.9658,0.0,19,0.10526315789473684,503,53
1268462228819473657,0.9823,0.0,19,0.10526315789473684,497,50
1268522971566902503,0.9468,0.9735,48,0.14583333333333334,508,53
1268573739907122169,0.9618,0.9735,48,0.14583333333333334,511,52
1268836265687217076,0.7708,0.0,25,0.04,484,41
1268904399842513162,0.0,0.6369,46,0.13043478260869565,0,0
1268913692130588752,0.9628,0.0,49,0.12244897959183673,365,36
1268991046917384451,0.9577,0.8313,34,0.029411764705882353,496,54
1269030906963255005,0.9612,0.0,47,0.1702127659574468,410,41
1269043213127482270,0.9577,0.8313,24,0.125,496,54
1269075117152664591,0.9531,0.0,41,0.14634146341463414,401,43
1269254045425329782,0.4404,0.0,28,0.14285714285714285,258,28
1269494216413152253,0.7959,0.0,5,0.0,147,14
1269602776159946259,0.9577,0.8313,42,0.07142857142857142,496,54
1269621691840926855,0.1779,0.9652,30,0.13333333333333333,414,37
1269629806308848654,0.1779,0.9652,31,0.12903225806451613,414,37
1269647523233781823,0.2732,0.9652,30,0.13333333333333333,494,52
1269648772514583952,0.2732,0.9652,30,0.13333333333333333,494,52
1269656674034723588,0.9559,0.4019,26,0.11538461538461539,472,43
1269751665117273842,0.9508,0.0,40,0.1,497,56
1269782088887647318,0.8856,0.0,32,0.125,438,49
1270289704398568347,0.836,0.0,42,0.11904761904761904,405,46
1270370315727426088,0.8805,0.9523,47,0.1276595744680851,502,55
1270388248661568107,0.8201,0.0,37,0.16216216216216217,119,12
1270625878910239637,0.7712,0.9656,17,0.058823529411764705,279,26
1271082623452681490,0.953,0.0,49,0.16326530612244897,483,51
1271282110662197586,0.9558,0.0,29,0.1724137931034483,484,45
1271429830317988035,0.9287,0.906,35,0.14285714285714285,483,50
1271441815639759508,0.9819,0.9213,19,0.10526315789473684,483,52
1271878949579013106,0.959,0.0,43,0.13953488372093023,310,31
1272004918816070237,0.9743,0.6988,50,0.14,397,40
1272433408877411428,0.9584,0.8934,48,0.020833333333333332,314,37
1272541129553452668,0.9781,0.9161,50,0.16,483,47
1272549774182720518,0.9686,0.8777,31,0.25806451612903225,450,46
1272554739007721122,0.9781,0.9161,50,0.16,483,47
1272658880644340309,0.9892,0.9398,42,0.14285714285714285,466,49
1272750721033947698,0.8402,0.0,20,0.15,453,48
1272808156739866123,0.9243,0.7841,29,0.2413793103448276,497,50
1273024300605183516,0.9865,0.0,27,0.1111111111111111,444,44
1273407110986649859,0.6808,0.5994,35,0.14285714285714285,77,8
1273425684670859277,0.9606,0.9729,48,0.020833333333333332,519,48
1273946044422006593,0.5789,0.9565,27,0.14814814814814814,60,5
1274097413526225985,0.9694,0.0,32,0.125,497,51
1274176806485637515,0.9201,0.9459,49,0.16326530612244897,499,48
1274465801937510756,0.8772,0.0,32,0.15625,493,55
1274615640666628370,0.7783,0.0,38,0.13157894736842105,306,32
1274676509610388021,0.9501,0.7263,19,0.15789473684210525,480,51
1274687381727394492,0.0,0.0,30,0.13333333333333333,399,45
1274694085094171580,0.68,0.8519,31,0.16129032258064516,148,17
1274715283289927042,0.9628,0.5707,43,0.13953488372093023,411,39
1274721255861257403,0.9755,0.555,50,0.22,530,53
1274751335942488514,0.8439,0.0,32,0.15625,462,50
1274791405939590338,0.7269,0.0,14,0.07142857142857142,87,9
1274792849134720241,0.7717,0.0,13,0.07692307692307693,40,4
1274811354169093407,0.9286,0.7263,44,0.20454545454545456,495,49
1274815993597536901,0.9286,0.7263,50,0.14,495,49
1274894580116140786,0.9666,0.6486,50,0.14,458,46
1275013671461967492,0.9778,0.0,31,0.0967741935483871,500,55
1275440826518186117,0.6808,0.0,29,0.20689655172413793,326,31
1275463102702494111,0.9231,0.0,41,0.024390243902439025,490,51
1275468277912858472,0.9312,0.8481,47,0.1276595744680851,291,31
1275476451070421296,0.9743,0.9476,48,0.16666666666666666,513,55
1275553494487210021,0.9285,0.9307,49,0.14285714285714285,472,46
1275750043826770103,0.4588,0.8519,31,0.12903225806451613,252,27
1275755069863223059,0.7269,0.0,50,0.16,87,9
1276126310539843295,0.8176,0.9764,27,0.1111111111111111,124,13
1276194836517996830,0.936,0.296,37,0.16216216216216217,427,42
1276206729648610880,0.9682,0.4574,45,0.15555555555555556,342,37
1276234674563172958,0.8176,0.0,18,0.16666666666666666,472,48
1276273452927922470,0.8221,0.296,32,0.125,480,43
1276845303383765220,0.8775,0.8621,31,0.03225806451612903,226,21
1277016846627260472,0.9747,0.9818,42,0.11904761904761904,499,55
1277033242857935694,0.941,0.0,50,0.2,497,56
1277034176748273489,0.9763,0.0,50,0.16,484,43
1277173364861367024,0.9814,0.0,28,0.03571428571428571,355,37
1277174919568764720,0.2244,0.0,40,0.15,505,53
1277200094652790792,0.9745,0.0,31,0.16129032258064516,488,58
1277263190852130325,0.9544,0.0,43,0.13953488372093023,348,36
1277303664511839728,0.926,0.8555,39,0.1282051282051282,500,50
1277706158336737368,0.636,0.9726,39,0.20512820512820512,474,51
1277854077821807036,0.9828,0.0,48,0.08333333333333333,509,52
1277866971001094481,0.8913,0.9819,30,0.13333333333333333,389,36
1277993880235693264,0.9153,0.9863,49,0.3469387755102041,336,37
1278216206690448997,0.9911,0.9968,50,0.1,548,51
1278388261109140801,0.9564,0.0,31,0.12903225806451613,382,47
1278440807712554215,0.9844,0.0,28,0.14285714285714285,360,40
1278455368592695307,0.9231,0.0,20,0.15,488,50
1278465345541671915,0.2714,0.0,8,0.125,38,6
1278606306235887592,0.9381,0.9964,50,0.18,500,55
1278607608749626220,0.7256,0.9493,47,0.1276595744680851,344,34
1278630148657556430,0.9324,0.8481,49,0.12244897959183673,387,41
1278718400707218260,0.7269,0.9863,50,0.34,87,9
1278744288943920665,0.7269,0.0,24,0.041666666666666664,87,9
1278932703744577087,0.3595,0.0,30,0.13333333333333333,500,51
1278984598818952403,0.9701,0.0,14,0.14285714285714285,493,55
1279009028854992115,0.979,0.0,26,0.11538461538461539,461,49
1279009941971551134,0.9788,0.0,41,0.12195121951219512,500,57
1279064521907772546,0.9648,0.8481,49,0.14285714285714285,495,49
1279075462050007938,0.715,0.0,44,0.13636363636363635,488,53
1279089510452626448,0.0,0.0,18,0.16666666666666666,174,19
1279133689322369548,0.8858,0.0,38,0.15789473684210525,446,45
1279180656621378003,0.4019,0.0,31,0.1935483870967742,458,52
1279259381196689847,0.34,0.9915,49,0.16326530612244897,281,31
1279290750261724143,0.9656,0.9964,49,0.16326530612244897,498,57
1279304261490639860,0.8999,0.9852,49,0.1836734693877551,263,26
1279415875240085395,0.969,0.9964,50,0.18,499,59
1279431347069768151,0.7712,0.0,44,0.11363636363636363,572,57
1279544766060069968,0.9153,0.0,34,0.058823529411764705,258,27
1279545270705759327,0.9153,0.0,34,0.058823529411764705,258,27
1279710148303572223,0.9911,0.9422,46,0.13043478260869565,510,52
1279753039568316503,0.9231,0.0,20,0.15,488,50
1279764406044657407,0.3182,0.0,27,0.18518518518518517,447,43
1279779431975001621,0.8555,0.9834,46,0.08695652173913043,498,50
1279779803016771156,0.9582,0.9964,50,0.16,500,57
1279922625529137257,0.9324,0.8176,47,0.19148936170212766,271,25
1280014607793240446,0.9819,0.6696,49,0.10204081632653061,394,45
1280043543933435460,0.613,0.9781,49,0.12244897959183673,435,31
1280053768658548635,0.6597,0.9246,30,0.2,485,50
1280285344468694587,0.9371,0.0,41,0.24390243902439024,479,48
1280379205440676110,0.9633,0.9968,40,0.15,544,50
1280480710915149450,0.6249,0.9902,46,0.17391304347826086,499,55
1280559328503891238,0.8399,0.8687,49,0.14285714285714285,482,42
1280595483699451014,0.0,0.6369,30,0.1,457,43
1281341633423152592,0.8429,0.9694,42,0.16666666666666666,410,43
1281521495286603702,0.0,0.7339,24,0.16666666666666666,101,11
1281527415116629542,0.9741,0.0,18,0.3333333333333333,497,48
1282055092880571262,0.7473,0.9311,40,0.025,311,35
1282086361686283998,0.9899,0.9657,28,0.14285714285714285,445,44
1282102808000608031,0.9923,0.9657,32,0.15625,454,47
1282114116798018734,0.9923,0.9657,27,0.14814814814814814,454,47
1282597534401357615,0.9665,0.9968,50,0.12,558,49
1282636488384224677,0.9715,0.0,16,0.125,465,51
1282681712998622446,0.9859,0.9879,47,0.23404255319148937,495,49
1282713751087816560,0.7579,0.9623,38,0.18421052631578946,477,40
1282718673229349555,0.9529,0.0,41,0.12195121951219512,499,57
1282750766725975146,0.2023,0.8481,50,0.2,275,25
1282756038244495878,0.953,0.9678,40,0.225,450,51
1282779140390199418,0.4939,0.3612,31,0.0,250,28
1282795175707308502,0.9747,0.5707,49,0.1836734693877551,490,49
1282887948739947014,0.9537,0.9918,48,0.10416666666666667,485,48
1282970371779682895,0.9665,0.9646,45,0.15555555555555556,446,49
1283391366826938507,0.9783,0.9595,45,0.15555555555555556,496,52
1283541492043353735,0.8519,0.4215,38,0.05263157894736842,337,31
1283541567770132660,0.9042,0.9818,32,0.03125,405,39
1283603691611372278,0.9848,0.4939,50,0.22,498,50
1283723449055497217,0.0,0.0,30,0.13333333333333333,0,0
1283762721095857207,0.6588,0.34,28,0.10714285714285714,112,15
1284085141654785881,0.8684,0.9622,36,0.1388888888888889,334,34
1284128189188913249,0.9831,0.7424,40,0.125,419,40
1284146210180549453,0.9299,0.0,50,0.12,275,30
1284211454285509224,0.9756,0.0,44,0.11363636363636363,439,48
1284216514003573215,0.9643,0.997,32,0.15625,490,53
1284230602056010476,0.844,0.0,36,0.1388888888888889,274,26
1284234417731329820,0.9817,0.0,26,0.15384615384615385,486,53
1284304500173630596,0.8264,0.9584,43,0.18604651162790697,517,50
1284334990518851724,0.9371,0.9584,43,0.18604651162790697,542,52
1284371791991476087,0.9686,0.9411,15,0.13333333333333333,525,46
1284444201856001757,0.9382,0.0,31,0.16129032258064516,443,48
1284728199862924284,0.8948,0.0,28,0.14285714285714285,439,43
1284957978618780003,0.9728,0.0,43,0.18604651162790697,520,48
1284975468462844799,0.8619,0.0,46,0.17391304347826086,106,15
1285002330691757522,0.9565,0.7964,48,0.1875,474,56
1285016219512271100,0.5423,0.0,49,0.14285714285714285,559,48
1285082146330336574,0.9783,0.0,39,0.1282051282051282,491,49
1285110171258041431,0.9674,0.0,34,0.08823529411764706,420,44
1285577432462596638,-0.0772,0.8481,50,0.12,181,18
1285624462891118633,0.9432,0.0,32,0.34375,359,36
1285665943140333778,0.967,0.9682,41,0.024390243902439025,350,37
1285685245086750867,0.9485,0.0,45,0.15555555555555556,485,48
1285721203600160211,0.9794,0.3612,42,0.11904761904761904,391,40
1285798018724224187,0.5719,0.8777,21,0.047619047619047616,54,6
1285800588134014321,0.4404,0.9459,50,0.22,503,37
1286456691378401381,0.7506,0.9311,48,0.1875,520,52
1286690483797711885,0.9245,0.9735,50,0.14,481,55
1287011171010686975,0.92,0.8777,32,0.125,440,49
1287042706946962404,0.9783,0.8777,50,0.16,343,34
1287212924316852260,0.9682,0.6249,26,0.11538461538461539,493,52
1287312807126537556,0.4939,0.937,46,0.15217391304347827,294,27
1287352522192529549,0.9584,0.9694,49,0.16326530612244897,515,49
1287389821439656446,0.8436,0.0,25,0.12,339,39
1287650819664382116,0.9819,0.25,41,0.12195121951219512,500,57
1287697771970512513,0.9286,0.0,48,0.020833333333333332,485,57
1287710906349057079,0.7846,0.8225,45,0.1111111111111111,456,52
1287721965805293920,0.9897,0.0,27,0.14814814814814814,499,54
1287764687166545823,0.4939,0.0,8,0.0,199,21
1287768640292862447,0.8074,0.0,26,0.11538461538461539,500,55
1287790106225607761,0.9642,0.0,46,0.13043478260869565,468,45
1287945020054353580,0.9557,0.9758,49,0.16326530612244897,492,49
1287945865347215556,0.7891,0.95,48,0.125,250,31
1287990624781459985,0.9648,0.0,44,0.11363636363636363,497,52
1288073213012019100,0.9612,0.9476,17,0.17647058823529413,408,40
1288604977074581621,0.9528,0.0,49,0.061224489795918366,499,50
1288642802554216652,0.9722,0.0,34,0.14705882352941177,399,38
1288737935175925854,0.3818,0.8481,48,0.14583333333333334,340,34
1288762014279262038,0.9741,0.9866,50,0.2,499,56
1288811954033727789,0.9599,0.9672,31,0.12903225806451613,306,29
1288901819832072106,0.981,0.0,32,0.03125,498,53
1289104509247287599,0.7579,0.9623,38,0.18421052631578946,488,41
1289129680169537820,0.7579,0.9623,38,0.18421052631578946,489,41
1289159183653626079,0.0,0.0,15,0.2,201,22
1289167811211550606,0.9285,0.9814,46,0.15217391304347827,491,61
1289208118195601717,0.6476,0.0,24,0.16666666666666666,79,9
1289222115905702322,0.7332,0.9606,48,0.10416666666666667,498,50
1289225313478300985,0.7332,0.9606,38,0.21052631578947367,499,50
1289240926003624958,0.765,0.9595,43,0.16279069767441862,100,12
1289396935356585413,0.8065,0.0,44,0.11363636363636363,227,25
1289413225740926483,0.9678,0.9605,34,0.14705882352941177,538,56
1289484011282663928,0.8402,0.8402,36,0.1388888888888889,213,21
1289937179508267814,0.9843,0.0,18,0.16666666666666666,479,48
1290093207481401038,0.9766,0.0,41,0.14634146341463414,460,49
1290093840299895079,0.9497,0.0,39,0.28205128205128205,550,59
1290137677783339115,0.6249,0.8591,30,0.13333333333333333,46,6
1290207972145010528,0.957,0.9964,50,0.16,499,58
1290254361100941168,0.5411,0.0,41,0.12195121951219512,84,11
1290277664312984903,0.9712,0.9964,48,0.125,490,56
1290695554635031498,0.8957,0.9964,50,0.14,500,54
1290718337558837615,0.9453,0.9964,50,0.12,499,54
1290752152388691562,0.9771,0.7955,15,0.26666666666666666,460,45
1290769510444373633,0.6467,0.0,50,0.3,590,63
1290923616329729435,0.8176,0.0,40,0.125,475,44
1290965008975171998,0.0,0.937,50,0.14,198,19
1291001509362474694,0.4939,0.0,16,0.0625,301,34
1291373998857339320,0.9625,0.0,49,0.14285714285714285,499,54
1291610931386355788,0.9229,0.9423,50,0.16,523,54
1291644874117140339,0.9606,0.981,46,0.17391304347826086,477,45
1291654869199974098,0.9723,0.8439,49,0.12244897959183673,589,63
1291677231272612422,0.9059,0.9423,48,0.1875,540,52
1292116682166066523,0.4404,0.0,32,0.1875,462,52
1292209244024793211,0.8687,0.7964,50,0.2,520,56
1292229085475580317,0.0,0.0,48,0.10416666666666667,522,50
1292296345808136331,0.8964,0.0,22,0.18181818181818182,493,53
1292436018453074162,0.8777,0.0,32,0.03125,399,41
1292461734843263948,0.9659,0.0,44,0.022727272727272728,499,52
1292780160643569110,0.2382,0.0,8,0.25,495,52
1292815283062108321,0.9432,0.9735,48,0.125,399,37
1292838829340753400,0.9468,0.7351,23,0.17391304347826086,468,51
1292994596233945945,0.9589,0.0,32,0.15625,456,51
1292999975138680895,0.9078,0.9697,48,0.10416666666666667,435,47
1293122893062727909,0.9838,0.0,47,0.10638297872340426,325,33
1293135904846030242,0.9444,0.0,20,0.2,395,49
1293512945938240502,0.8398,0.9678,48,0.14583333333333334,490,52
1293583539063185328,0.9458,0.979,32,0.03125,338,23
1293634319827646430,0.96,0.0,50,0.14,413,41
1293637417466112264,0.9831,0.3818,13,0.15384615384615385,520,53
1293642486898775241,0.908,0.0,42,0.14285714285714285,499,54
1293649224030948525,0.636,0.9791,32,0.28125,48,5
1293650636636851876,0.9371,0.0,22,0.18181818181818182,515,51
1293656399969304272,0.5106,0.8805,30,0.13333333333333333,53,5
1293664991969642605,0.9764,0.9791,50,0.2,495,50
1293679082467418405,0.9808,0.9117,42,0.16666666666666666,467,45
1293698596419717449,0.9551,0.8932,50,0.14,466,43
1293731370977948831,0.9808,0.0,47,0.1276595744680851,498,48
1293738880237403080,0.4215,0.0,50,0.1,288,28
1293898018718039105,0.0,0.0,32,0.125,66,7
1294238385296963190,0.0,0.937,46,0.21739130434782608,234,24
1294238409531862654,0.0,0.937,45,0.13333333333333333,213,21
1294261738314621520,0.9719,0.9829,29,0.1724137931034483,500,54
1294275902525475076,0.0,0.9526,48,0.041666666666666664,0,0
1294307670462906030,0.9776,0.0,48,0.10416666666666667,510,51
1294322789655490584,0.9761,0.7777,48,0.20833333333333334,492,51
1294325047381290624,0.9761,0.7777,48,0.20833333333333334,492,51
1294325400710788119,0.9761,0.7777,48,0.20833333333333334,492,51
1294325746120634727,0.9761,0.7777,48,0.20833333333333334,492,51
1294326080457014294,0.9761,0.7777,47,0.14893617021276595,492,51
1294326422557115299,0.9761,0.7777,47,0.14893617021276595,492,51
1294326803163038540,0.9761,0.7777,47,0.14893617021276595,492,51
1294334338554339946,0.9761,0.9039,47,0.14893617021276595,492,51
1294334975198157220,0.9761,0.9039,47,0.14893617021276595,492,51
1294336142130437030,0.9761,0.9039,48,0.20833333333333334,492,51
1294336366602611469,0.9761,0.9039,48,0.20833333333333334,492,51
1294342268790491607,0.9761,0.0,48,0.20833333333333334,492,51
1294342686677633552,0.9761,0.0,48,0.20833333333333334,492,51
1294343043947856269,0.9761,0.0,48,0.20833333333333334,492,51
1294343399246682828,0.9761,0.0,48,0.20833333333333334,492,51
1294343758540546757,0.9761,0.0,47,0.14893617021276595,492,51
1294344726040053841,0.9761,0.0,47,0.14893617021276595,492,51
1294345082845995349,0.9761,0.0,47,0.14893617021276595,492,51
1294352695744170350,0.9761,0.9039,47,0.14893617021276595,492,51
1294353079761635443,0.9761,0.9039,48,0.20833333333333334,492,51
1294353558959163867,0.9761,0.9039,48,0.20833333333333334,492,51
1294355228975596733,0.9761,0.9039,47,0.14893617021276595,492,51
1294358364766638851,0.9761,0.7777,47,0.14893617021276595,492,51
1294456650168450256,0.0,0.0,20,0.1,0,0
1294638302847521231,0.9184,0.0,15,0.13333333333333333,423,42
1294655943650276431,0.5411,0.0,49,0.10204081632653061,554,48
1294842321786260282,0.7777,0.9484,45,0.13333333333333333,384,46
1294881136383728891,-0.1739,0.0,28,0.17857142857142858,200,21
1294902535636754983,0.5837,0.0,24,0.16666666666666666,234,25
1295048268951540225,0.9758,0.9976,36,0.1388888888888889,440,45
1295100422552712437,0.9286,0.7263,50,0.16,495,49
1295107697705906268,0.975,0.9199,50,0.14,505,51
1295134936581435489,0.9714,0.25,39,0.1282051282051282,440,43
1295749157940937354,0.9753,0.9468,44,0.2727272727272727,390,43
1295848424659008210,0.9799,0.8481,48,0.16666666666666666,498,53
1296543775816237959,0.8617,0.0,25,0.16,165,21
1296588497618943070,0.9776,0.9951,44,0.25,481,48
