price,accommodates,bedrooms,beds,latitude,longitude,city,host_is_superhost,host_identity_verified,host_response_time,host_response_rate,instant_bookable,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,space_efficiency,price_per_bedroom,price_per_bathroom,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,property_type_label,property_type_frequency,neighbourhood_frequency,neighbourhood_label,value_category
141.0,4,2.0,2.0,32.72574,-117.16746,San Diego,0.0,1.0,within an hour,1.0,0,31,180,14,44,74,342,1.0,70.5,70.5,True,False,False,10,0.1206307754118119,0.0111992768179991,61,Excellent_Value
210.0,10,3.0,4.0,32.7962,-117.23743,San Diego,0.0,1.0,within an hour,1.0,0,31,365,0,0,2,180,1.3333333333333333,70.0,105.0,True,False,False,14,0.2494977902772197,0.049768983527521,92,Poor_Value
175.0,2,1.0,2.0,32.71226,-117.1676,San Diego,0.0,0.0,within an hour,1.0,0,31,365,28,58,88,363,2.0,175.0,175.0,True,False,False,10,0.1206307754118119,0.0154178384893531,64,Fair_Value
143.0,10,3.0,6.0,32.81406,-117.20204,San Diego,1.0,1.0,within an hour,1.0,0,2,240,8,38,68,242,2.0,47.666666666666664,71.5,True,False,False,14,0.2494977902772197,0.0056247488951386,5,Fair_Value
219.0,4,1.0,2.0,32.74881,-117.24688,San Diego,1.0,1.0,within an hour,1.0,0,2,30,19,44,69,77,2.0,219.0,219.0,True,False,False,14,0.2494977902772197,0.0295299316994777,85,Poor_Value
336.0,6,3.0,4.0,32.76733,-117.24998,San Diego,1.0,1.0,within an hour,1.0,0,2,31,23,53,83,358,1.3333333333333333,112.0,112.0,True,False,False,21,0.0186319807151466,0.0850743270389714,70,Poor_Value
433.0,8,3.0,5.0,32.84408,-117.24461,San Diego,0.0,1.0,within a few hours,0.89,0,2,30,17,18,21,21,1.6666666666666667,144.33333333333334,173.2,True,False,False,14,0.2494977902772197,0.040980313378867,55,Poor_Value
71.0,2,1.0,1.0,32.7468,-117.06329,San Diego,0.0,1.0,within an hour,1.0,0,31,365,30,60,90,179,1.0,71.0,71.0,True,False,False,2,0.0012053033346725,0.0024106066693451,25,Excellent_Value
116.0,2,1.0,1.0,32.71505,-117.14043,San Diego,1.0,1.0,within an hour,1.0,0,3,27,9,27,44,44,1.0,116.0,116.0,True,False,False,18,0.2372940940136601,0.0120530333467255,3,Excellent_Value
172.0,4,1.0,2.0,32.56011,-117.06248,San Diego,0.0,1.0,within an hour,1.0,0,31,365,30,60,90,179,2.0,172.0,172.0,False,True,False,51,0.0708115709120128,0.0007030936118923,111,Fair_Value
437.0,8,3.0,4.0,32.78274,-117.20629,San Diego,1.0,0.0,within an hour,1.0,1,3,30,20,44,67,322,1.3333333333333333,145.66666666666666,145.66666666666666,True,False,False,14,0.2494977902772197,0.0106468461229409,6,Poor_Value
500.0,6,3.0,4.0,32.775123596191406,-117.25138854980467,San Diego,1.0,1.0,within an hour,1.0,0,3,90,11,32,60,222,1.3333333333333333,166.66666666666666,250.0,True,False,False,21,0.0186319807151466,0.0850743270389714,70,Poor_Value
189.0,7,3.0,4.0,32.79374,-117.24594,San Diego,1.0,1.0,within an hour,1.0,0,7,180,19,48,78,346,1.3333333333333333,63.0,94.5,True,False,False,14,0.2494977902772197,0.049768983527521,92,Fair_Value
270.0,4,2.0,2.0,32.83584,-117.17466,San Diego,0.0,0.0,within an hour,1.0,0,5,365,0,0,0,163,1.0,135.0,135.0,True,False,False,14,0.2494977902772197,0.0069304941743672,81,Poor_Value
258.0,9,3.0,7.0,32.72789,-117.11461,San Diego,1.0,1.0,within an hour,0.97,0,1,1000,13,43,73,348,2.3333333333333335,86.0,129.0,True,False,False,14,0.2494977902772197,0.0276717557251908,82,Poor_Value
175.0,6,3.0,2.0,32.83500289916992,-117.22468566894533,San Diego,0.0,1.0,within an hour,1.0,0,7,1125,0,0,0,0,0.6666666666666666,58.333333333333336,58.333333333333336,True,False,False,14,0.2494977902772197,0.0056247488951386,5,Fair_Value
287.0,9,4.0,4.0,32.73955,-117.12958,San Diego,1.0,1.0,within an hour,1.0,1,2,90,20,49,71,251,1.0,71.75,114.8,True,False,False,14,0.2494977902772197,0.0276717557251908,82,Poor_Value
175.0,4,2.0,2.0,32.91136,-117.15428,San Diego,0.0,1.0,within a few hours,1.0,1,31,730,0,0,0,0,1.0,87.5,175.0,True,False,False,12,0.0419847328244274,0.0103455202892728,68,Fair_Value
135.0,6,2.0,2.0,32.75384521484375,-117.14476013183594,San Diego,1.0,1.0,within an hour,1.0,1,2,28,10,37,67,75,1.0,67.5,135.0,True,False,False,14,0.2494977902772197,0.0276717557251908,82,Excellent_Value
63.0,2,0.0,1.0,32.71134,-117.1607,San Diego,0.0,1.0,within an hour,1.0,1,1,14,21,45,75,316,1.0,113.0,12.6,False,True,False,40,0.0393230212936922,0.0154680594616311,42,Excellent_Value
89.0,2,0.0,1.0,32.71134,-117.1607,San Diego,0.0,1.0,within an hour,1.0,1,1,14,14,38,68,313,1.0,113.0,17.8,False,True,False,40,0.0393230212936922,0.0154680594616311,42,Excellent_Value
70.0,2,0.0,1.0,32.71134,-117.1607,San Diego,0.0,1.0,within an hour,1.0,1,1,14,16,41,71,316,1.0,113.0,14.0,False,True,False,40,0.0393230212936922,0.0154680594616311,42,Excellent_Value
143.0,4,1.0,2.0,32.78298,-117.25313,San Diego,1.0,1.0,within an hour,1.0,0,3,1125,16,16,16,37,2.0,143.0,143.0,True,False,False,18,0.2372940940136601,0.0850743270389714,70,Fair_Value
380.0,12,5.0,8.0,32.7162,-117.11079,San Diego,1.0,1.0,within an hour,0.97,0,1,365,19,45,75,255,1.6,76.0,126.66666666666669,True,False,False,14,0.2494977902772197,0.0017577340297308,73,Poor_Value
175.0,2,1.0,2.0,32.71018,-117.14404,San Diego,1.0,1.0,within an hour,1.0,1,2,14,0,0,0,0,2.0,175.0,175.0,True,False,False,18,0.2372940940136601,0.0096926476496584,46,Fair_Value
299.0,6,3.0,5.0,32.63576,-117.03604,San Diego,1.0,1.0,within an hour,1.0,0,3,30,25,48,68,226,1.6666666666666667,99.66666666666669,149.5,True,False,False,14,0.2494977902772197,0.0005524306950582,63,Poor_Value
162.0,8,3.0,5.0,32.77462,-117.04973,San Diego,0.0,1.0,within an hour,1.0,0,2,1125,7,19,24,191,1.6666666666666667,54.0,81.0,True,False,False,14,0.2494977902772197,0.0047207713941341,20,Fair_Value
63.0,2,0.0,1.0,32.71134,-117.1607,San Diego,0.0,1.0,within an hour,1.0,1,1,14,24,54,84,329,1.0,113.0,12.6,False,True,False,40,0.0393230212936922,0.0154680594616311,42,Excellent_Value
338.0,11,3.0,3.0,32.72917,-117.24711,San Diego,1.0,1.0,within an hour,1.0,0,2,28,12,28,51,132,1.0,112.66666666666669,169.0,True,False,False,14,0.2494977902772197,0.0295299316994777,85,Poor_Value
69.0,2,0.0,1.0,32.71827,-117.15912,San Diego,0.0,1.0,within an hour,1.0,1,2,28,14,39,40,40,1.0,113.0,69.0,True,False,False,18,0.2372940940136601,0.0074327038971474,22,Excellent_Value
114.0,2,1.0,1.0,32.71348,-117.15464,San Diego,1.0,1.0,within a few hours,0.96,0,31,365,28,58,88,178,1.0,114.0,114.0,True,False,False,18,0.2372940940136601,0.0264664523905182,31,Excellent_Value
195.0,8,2.0,4.0,32.77644,-117.2527,San Diego,0.0,1.0,within an hour,0.98,1,3,1125,12,42,72,252,2.0,97.5,78.0,True,False,False,10,0.1206307754118119,0.0850743270389714,70,Fair_Value
201.0,9,3.0,4.0,32.72617721557617,-117.25054931640624,San Diego,0.0,1.0,within an hour,1.0,1,2,365,0,0,0,0,1.3333333333333333,67.0,100.5,True,False,False,14,0.2494977902772197,0.0031137002812374,136,Poor_Value
214.0,4,2.0,2.0,32.75165,-117.17299,San Diego,1.0,1.0,within an hour,1.0,0,2,1125,23,47,73,348,1.0,107.0,107.0,True,False,False,18,0.2372940940136601,0.010897950984331,87,Poor_Value
43.0,1,1.0,0.0,32.7452,-117.25033,San Diego,1.0,1.0,within an hour,0.99,1,1,1125,30,60,90,365,0.0,43.0,43.0,False,False,True,58,0.0025110486139011,0.0295299316994777,85,Excellent_Value
43.0,1,1.0,0.0,32.746262,-117.250572,San Diego,1.0,1.0,within an hour,0.99,1,1,1125,30,60,90,365,0.0,43.0,43.0,False,False,True,58,0.0025110486139011,0.0295299316994777,85,Excellent_Value
44.0,1,1.0,0.0,32.74591,-117.2495,San Diego,1.0,1.0,within an hour,0.99,1,1,1125,30,60,90,365,0.0,44.0,44.0,False,False,True,58,0.0025110486139011,0.0295299316994777,85,Excellent_Value
247.0,6,1.0,6.0,32.74539,-117.24966,San Diego,1.0,1.0,within an hour,0.99,1,1,365,28,58,88,363,6.0,247.0,247.0,False,True,False,38,0.0029128163921253,0.0295299316994777,85,Poor_Value
175.0,6,3.0,2.0,32.78298,-117.10756,San Diego,1.0,1.0,within an hour,1.0,0,31,1125,24,24,24,24,0.6666666666666666,58.333333333333336,116.66666666666669,True,False,False,10,0.1206307754118119,0.0033145841703495,47,Poor_Value
303.0,4,2.0,3.0,32.74038,-117.251,San Diego,1.0,1.0,within an hour,1.0,1,3,28,18,32,62,313,1.5,151.5,303.0,True,False,False,14,0.2494977902772197,0.0295299316994777,85,Poor_Value
310.0,10,3.0,3.0,32.81308,-117.16672,San Diego,1.0,1.0,within an hour,1.0,0,2,365,25,52,82,171,1.0,103.33333333333331,155.0,True,False,False,14,0.2494977902772197,0.0089895540377661,19,Poor_Value
144.0,6,2.0,3.0,32.74641,-117.11375,San Diego,1.0,1.0,within an hour,1.0,1,1,28,12,42,72,252,1.5,72.0,144.0,True,False,False,14,0.2494977902772197,0.0085375652872639,18,Excellent_Value
98.0,2,1.0,1.0,32.76968,-117.11848,San Diego,1.0,1.0,within an hour,1.0,0,31,90,1,1,4,93,1.0,98.0,98.0,True,False,False,13,0.0311872237846524,0.0085877862595419,78,Excellent_Value
175.0,2,1.0,2.0,32.69722,-117.08105,San Diego,1.0,1.0,within an hour,1.0,0,31,90,0,0,0,0,2.0,175.0,175.0,True,False,False,13,0.0311872237846524,0.0015568501406187,130,Fair_Value
175.0,2,1.0,2.0,32.76349,-117.08789,San Diego,0.0,1.0,within a few hours,1.0,0,31,730,0,0,21,21,2.0,175.0,175.0,True,False,False,13,0.0311872237846524,0.0021092808356769,122,Fair_Value
119.0,5,2.0,3.0,32.70487,-117.13065,San Diego,0.0,1.0,within a few hours,0.9,0,3,28,16,41,71,161,1.5,59.5,119.0,True,False,False,14,0.2494977902772197,0.00431900361591,65,Excellent_Value
81.0,2,1.0,1.0,32.62789,-117.09137,San Diego,1.0,1.0,within an hour,1.0,0,30,1125,10,40,70,345,1.0,81.0,81.0,True,False,False,12,0.0419847328244274,0.006478505423865,83,Excellent_Value
105.0,3,0.0,3.0,32.756,-117.13717,San Diego,1.0,1.0,within a day,1.0,0,1,365,19,49,79,79,1.0,113.0,105.0,True,False,False,13,0.0311872237846524,0.0276717557251908,82,Excellent_Value
175.0,8,4.0,2.0,32.792938,-117.240997,San Diego,1.0,0.0,within an hour,1.0,0,2,28,0,0,0,114,0.5,43.75,50.0,True,False,False,14,0.2494977902772197,0.0850743270389714,70,Fair_Value
210.0,2,1.0,2.0,32.70917,-117.15985,San Diego,0.0,1.0,within an hour,1.0,1,31,365,0,23,53,313,2.0,210.0,210.0,True,False,False,10,0.1206307754118119,0.0154680594616311,42,Poor_Value
131.0,4,1.0,2.0,32.7466,-117.14478,San Diego,0.0,0.0,within an hour,1.0,0,1,365,0,0,0,267,2.0,131.0,131.0,True,False,False,14,0.2494977902772197,0.0276717557251908,82,Excellent_Value
90.0,4,0.0,4.0,32.77772,-117.20258,San Diego,1.0,1.0,within an hour,1.0,0,31,300,0,0,0,0,1.0,113.0,90.0,True,False,False,14,0.2494977902772197,0.0106468461229409,6,Excellent_Value
148.0,2,0.0,1.0,32.71265,-117.2456,San Diego,1.0,1.0,within a few hours,1.0,0,3,30,24,54,84,84,1.0,113.0,148.0,True,False,False,13,0.0311872237846524,0.0031137002812374,136,Fair_Value
290.0,7,3.0,4.0,32.77475,-117.2507,San Diego,0.0,1.0,within an hour,0.98,1,3,1125,0,0,0,141,1.3333333333333333,96.66666666666669,145.0,True,False,False,10,0.1206307754118119,0.0850743270389714,70,Poor_Value
226.0,6,3.0,3.0,32.71943,-117.23441,San Diego,0.0,1.0,within an hour,1.0,1,1,1125,10,25,53,326,1.0,75.33333333333333,226.0,True,False,False,14,0.2494977902772197,0.0031137002812374,136,Poor_Value
200.0,8,3.0,4.0,32.7777214050293,-117.20258331298828,San Diego,1.0,1.0,within an hour,1.0,1,2,28,19,48,77,85,1.3333333333333333,66.66666666666667,100.0,True,False,False,14,0.2494977902772197,0.0106468461229409,6,Fair_Value
348.0,14,8.0,8.0,32.75446,-117.11528,San Diego,1.0,1.0,within an hour,1.0,0,3,180,6,26,46,60,1.0,43.5,63.27272727272727,True,False,False,14,0.2494977902772197,0.0085375652872639,18,Poor_Value
135.0,6,2.0,4.0,32.78166,-117.25131,San Diego,1.0,1.0,within an hour,1.0,0,2,31,12,32,50,221,2.0,67.5,135.0,True,False,False,14,0.2494977902772197,0.0850743270389714,70,Excellent_Value
279.0,8,4.0,4.0,32.80424,-117.21056,San Diego,1.0,1.0,within an hour,1.0,0,2,27,6,31,38,38,1.0,69.75,111.6,True,False,False,14,0.2494977902772197,0.0106468461229409,6,Poor_Value
132.0,5,2.0,3.0,32.69993,-117.07494,San Diego,1.0,1.0,within an hour,1.0,0,1,29,13,22,45,288,1.5,66.0,132.0,True,False,False,18,0.2372940940136601,0.0015568501406187,130,Excellent_Value
252.0,4,2.0,2.0,32.71181,-117.16549,San Diego,0.0,1.0,within a day,0.5,0,31,1125,28,58,88,363,1.0,126.0,126.0,True,False,False,10,0.1206307754118119,0.0154178384893531,64,Poor_Value
646.0,16,4.0,9.0,32.747154235839844,-117.18926239013672,San Diego,1.0,1.0,within an hour,1.0,0,31,180,16,31,59,133,2.25,161.5,161.5,True,False,False,14,0.2494977902772197,0.010897950984331,87,Poor_Value
175.0,2,1.0,2.0,32.9115,-117.15441,San Diego,0.0,1.0,within a few hours,1.0,0,31,1125,0,0,0,0,2.0,175.0,175.0,False,True,False,37,0.0874849337083165,0.0103455202892728,68,Fair_Value
233.0,6,3.0,3.0,32.74274,-117.24956,San Diego,1.0,1.0,within an hour,1.0,0,3,365,13,24,35,279,1.0,77.66666666666667,116.5,True,False,False,14,0.2494977902772197,0.0295299316994777,85,Poor_Value
166.0,5,2.0,2.0,32.74299,-117.24943,San Diego,1.0,1.0,within an hour,1.0,1,3,365,11,27,52,327,1.0,83.0,83.0,True,False,False,21,0.0186319807151466,0.0295299316994777,85,Fair_Value
493.0,9,5.0,5.0,32.93631362915039,-117.2510223388672,San Diego,1.0,1.0,within an hour,1.0,1,2,28,21,49,66,125,1.0,98.6,98.6,True,False,False,14,0.2494977902772197,0.0029128163921253,27,Poor_Value
199.0,16,3.0,6.0,32.71412,-117.06601,San Diego,0.0,1.0,within an hour,1.0,1,2,1125,16,46,75,343,2.0,66.33333333333333,132.66666666666666,True,False,False,14,0.2494977902772197,0.0026114905584572,38,Poor_Value
45.0,1,1.0,1.0,32.92033,-117.14907,San Diego,1.0,1.0,within a few hours,1.0,0,31,1125,15,45,75,350,1.0,45.0,45.0,False,True,False,37,0.0874849337083165,0.0103455202892728,68,Excellent_Value
53.0,1,1.0,1.0,32.82555,-117.21547,San Diego,0.0,1.0,within a day,0.9,0,31,365,15,45,75,165,1.0,53.0,53.0,False,True,False,37,0.0874849337083165,0.0056247488951386,5,Excellent_Value
175.0,6,4.0,2.0,32.8457,-117.26806,San Diego,0.0,1.0,within an hour,1.0,0,30,30,0,0,0,0,0.5,43.75,43.75,True,False,False,14,0.2494977902772197,0.040980313378867,55,Fair_Value
74.0,2,1.0,2.0,32.75193,-117.10629,San Diego,0.0,0.0,within an hour,1.0,0,31,120,0,8,38,218,2.0,74.0,74.0,True,False,False,20,0.0095419847328244,0.0085375652872639,18,Excellent_Value
167.0,3,1.0,1.0,32.764874,-117.117767,San Diego,1.0,1.0,within an hour,1.0,0,2,1125,6,22,47,111,1.0,167.0,167.0,True,False,False,14,0.2494977902772197,0.0085877862595419,78,Fair_Value
546.0,8,4.0,4.0,32.77308,-117.25087,San Diego,1.0,1.0,within an hour,1.0,1,1,1125,18,37,63,313,1.0,136.5,136.5,True,False,False,10,0.1206307754118119,0.0850743270389714,70,Poor_Value
166.0,3,2.0,2.0,32.80545,-117.20135,San Diego,1.0,1.0,within an hour,1.0,0,31,365,20,50,80,355,1.0,83.0,166.0,True,False,False,14,0.2494977902772197,0.0106468461229409,6,Fair_Value
175.0,2,1.0,2.0,32.91274,-117.15282,San Diego,0.0,1.0,within a few hours,1.0,1,31,1125,0,0,0,0,2.0,175.0,175.0,False,True,False,35,0.004419445560466,0.0103455202892728,68,Poor_Value
375.0,10,3.0,10.0,32.78611373901367,-117.2537612915039,San Diego,0.0,1.0,within an hour,1.0,1,2,365,6,21,41,121,3.3333333333333335,125.0,187.5,True,False,False,14,0.2494977902772197,0.0850743270389714,70,Poor_Value
191.0,2,1.0,1.0,32.713212,-117.1686381,San Diego,1.0,1.0,within an hour,1.0,0,31,180,0,0,24,267,1.0,191.0,95.5,True,False,False,10,0.1206307754118119,0.0154178384893531,64,Fair_Value
221.0,6,2.0,3.0,32.80425,-117.2573,San Diego,0.0,1.0,within an hour,1.0,0,2,365,5,18,35,129,1.5,110.5,110.5,True,False,False,14,0.2494977902772197,0.049768983527521,92,Poor_Value
211.0,3,1.0,2.0,32.75876,-117.06776,San Diego,1.0,1.0,within an hour,1.0,0,31,365,0,25,55,145,2.0,211.0,211.0,True,False,False,14,0.2494977902772197,0.0012053033346725,36,Poor_Value
170.0,2,2.0,1.0,32.73993,-117.25217,San Diego,0.0,1.0,within an hour,1.0,0,31,365,30,60,90,364,0.5,85.0,170.0,False,True,False,40,0.0393230212936922,0.0295299316994777,85,Fair_Value
210.0,7,3.0,4.0,32.73428,-117.0926,San Diego,1.0,1.0,within an hour,1.0,0,2,1125,17,36,66,338,1.3333333333333333,70.0,105.0,True,False,False,14,0.2494977902772197,0.0013559662515066,132,Poor_Value
173.0,2,1.0,3.0,32.77668,-117.25157,San Diego,0.0,1.0,within an hour,0.98,1,2,1125,15,45,75,255,3.0,173.0,173.0,True,False,False,18,0.2372940940136601,0.0850743270389714,70,Fair_Value
573.0,10,4.0,6.0,32.7413,-117.18124,San Diego,1.0,1.0,within a few hours,1.0,0,3,14,15,39,67,337,1.5,143.25,229.2,True,False,False,14,0.2494977902772197,0.0021092808356769,67,Poor_Value
95.0,2,1.0,1.0,32.75684,-117.12087,San Diego,1.0,1.0,within a few hours,1.0,0,2,700,21,46,76,351,1.0,95.0,95.0,True,False,False,13,0.0311872237846524,0.0085877862595419,78,Excellent_Value
105.0,4,1.0,2.0,32.71907,-117.22993,San Diego,0.0,0.0,a few days or more,0.4,0,31,365,4,4,4,120,2.0,105.0,105.0,True,False,False,10,0.1206307754118119,0.0031137002812374,136,Excellent_Value
175.0,6,2.0,2.0,32.62723,-117.08669,San Diego,0.0,1.0,within an hour,1.0,1,30,1125,0,0,0,0,1.0,87.5,87.5,True,False,False,21,0.0186319807151466,0.006478505423865,83,Poor_Value
314.0,6,2.0,2.0,32.62723,-117.0867,San Diego,0.0,1.0,within an hour,1.0,1,30,1125,25,47,77,325,1.0,157.0,157.0,True,False,False,21,0.0186319807151466,0.006478505423865,83,Poor_Value
79.0,2,1.0,1.0,32.77369,-117.20144,San Diego,1.0,0.0,within an hour,1.0,0,2,1125,20,47,67,334,1.0,79.0,79.0,False,True,False,35,0.004419445560466,0.0048714343109682,72,Excellent_Value
219.0,5,2.0,2.0,32.72279,-117.15787,San Diego,0.0,1.0,within a few hours,1.0,0,31,365,0,0,0,236,1.0,109.5,109.5,True,False,False,10,0.1206307754118119,0.00863800723182,23,Poor_Value
78.0,3,1.0,1.0,32.71195,-117.14962,San Diego,1.0,1.0,within an hour,1.0,0,31,720,7,7,7,7,1.0,78.0,78.0,True,False,False,16,0.0068300522298111,0.0264664523905182,31,Excellent_Value
66.0,2,1.0,1.0,32.81407,-117.16599,San Diego,1.0,0.0,within an hour,1.0,0,5,365,6,36,66,245,1.0,66.0,66.0,False,True,False,37,0.0874849337083165,0.0089895540377661,19,Excellent_Value
235.0,2,1.0,1.0,32.71997,-117.23438,San Diego,0.0,1.0,within an hour,1.0,1,2,1125,22,51,74,349,1.0,235.0,235.0,True,False,False,14,0.2494977902772197,0.0031137002812374,136,Poor_Value
156.0,4,2.0,2.0,32.7093,-117.16024,San Diego,1.0,1.0,within an hour,1.0,0,14,180,26,56,78,321,1.0,78.0,78.0,True,False,False,10,0.1206307754118119,0.0154680594616311,42,Fair_Value
154.0,5,2.0,3.0,32.73217,-117.10397,San Diego,1.0,1.0,within an hour,1.0,1,2,10,6,12,24,197,1.5,77.0,154.0,True,False,False,14,0.2494977902772197,0.0085375652872639,18,Fair_Value
63.0,2,1.0,1.0,32.71976,-117.15741,San Diego,0.0,1.0,within an hour,1.0,1,2,24,6,28,29,29,1.0,63.0,63.0,True,False,False,18,0.2372940940136601,0.00863800723182,23,Excellent_Value
69.0,2,0.0,1.0,32.719112,-117.158577,San Diego,0.0,1.0,within an hour,1.0,1,1,28,11,38,39,39,1.0,113.0,69.0,True,False,False,18,0.2372940940136601,0.00863800723182,23,Excellent_Value
249.0,6,2.0,4.0,32.78589630126953,-117.25404357910156,San Diego,1.0,1.0,within an hour,1.0,0,7,1125,11,41,71,346,2.0,124.5,249.0,True,False,False,14,0.2494977902772197,0.0850743270389714,70,Poor_Value
157.0,2,1.0,1.0,32.56009,-117.06252,San Diego,0.0,1.0,within an hour,1.0,0,31,365,30,60,90,364,1.0,157.0,157.0,False,True,False,51,0.0708115709120128,0.0007030936118923,111,Fair_Value
111.0,1,1.0,1.0,32.77151,-117.17236,San Diego,1.0,1.0,within an hour,1.0,0,31,365,0,0,0,87,1.0,111.0,74.0,False,True,False,37,0.0874849337083165,0.0070309361189232,60,Excellent_Value
197.0,8,3.0,3.0,32.712563,-117.103973,San Diego,1.0,1.0,within an hour,1.0,1,2,60,7,21,43,248,1.0,65.66666666666667,98.5,True,False,False,14,0.2494977902772197,0.0017577340297308,73,Fair_Value
157.0,2,1.0,1.0,32.56056,-117.06312,San Diego,0.0,1.0,within an hour,1.0,0,31,365,30,60,90,364,1.0,157.0,157.0,False,True,False,51,0.0708115709120128,0.0007030936118923,111,Fair_Value
127.0,4,2.0,4.0,32.71971,-117.12274,San Diego,1.0,0.0,within an hour,1.0,0,31,180,21,51,81,261,2.0,63.5,127.0,True,False,False,14,0.2494977902772197,0.0053234230614704,117,Excellent_Value
371.0,8,3.0,5.0,32.78593826293945,-117.25404357910156,San Diego,1.0,1.0,within an hour,1.0,0,7,1125,15,45,75,339,1.6666666666666667,123.66666666666669,185.5,True,False,False,14,0.2494977902772197,0.0850743270389714,70,Poor_Value
78.0,2,2.0,2.0,32.69972,-117.13569,San Diego,0.0,1.0,within an hour,0.9,1,31,365,0,0,0,240,1.0,39.0,78.0,True,False,False,18,0.2372940940136601,0.00431900361591,65,Excellent_Value
183.0,2,1.0,1.0,32.76669,-117.13158,San Diego,1.0,1.0,within an hour,1.0,0,2,28,12,17,40,215,1.0,183.0,183.0,True,False,False,14,0.2494977902772197,0.0276717557251908,82,Fair_Value
87.0,2,1.0,1.0,32.7567,-117.1065,San Diego,1.0,1.0,within an hour,1.0,0,2,30,11,35,59,226,1.0,87.0,87.0,True,False,False,18,0.2372940940136601,0.0025110486139011,54,Excellent_Value
241.0,6,2.0,2.0,32.74919,-117.24316,San Diego,1.0,0.0,within an hour,0.97,0,3,1125,7,25,40,240,1.0,120.5,120.5,True,False,False,14,0.2494977902772197,0.0179791080755323,62,Poor_Value
89.0,4,1.0,2.0,32.708273943922094,-117.1471567523866,San Diego,1.0,1.0,within an hour,1.0,1,2,28,18,48,78,258,2.0,89.0,89.0,True,False,False,18,0.2372940940136601,0.0096926476496584,46,Excellent_Value
314.0,6,2.0,3.0,32.55874565721836,-117.0625120063705,San Diego,0.0,1.0,within an hour,1.0,1,31,365,30,60,90,365,1.5,157.0,314.0,True,False,False,14,0.2494977902772197,0.0007030936118923,111,Poor_Value
51.0,1,1.0,0.0,32.78705,-117.23539,San Diego,0.0,0.0,a few days or more,0.0,0,31,90,16,46,76,166,0.0,51.0,51.0,False,True,False,37,0.0874849337083165,0.0850743270389714,70,Excellent_Value
148.0,4,2.0,2.0,32.788326263427734,-117.23580169677734,San Diego,1.0,1.0,within an hour,1.0,1,2,28,15,37,63,71,1.0,74.0,148.0,True,False,False,18,0.2372940940136601,0.0850743270389714,70,Fair_Value
205.0,5,2.0,2.0,32.72029,-117.1375,San Diego,1.0,1.0,within an hour,0.96,0,31,1125,30,60,90,365,1.0,102.5,205.0,True,False,False,18,0.2372940940136601,0.0120530333467255,3,Fair_Value
171.0,2,1.0,1.0,32.80239,-117.23264,San Diego,1.0,1.0,within an hour,1.0,1,2,700,24,54,84,359,1.0,171.0,171.0,True,False,False,10,0.1206307754118119,0.049768983527521,92,Fair_Value
117.0,3,0.0,2.0,32.71556,-117.15302,San Diego,0.0,1.0,within an hour,1.0,0,31,1125,0,0,29,304,1.0,113.0,117.0,True,False,False,10,0.1206307754118119,0.0264664523905182,31,Excellent_Value
447.0,10,4.0,7.0,32.78303527832031,-117.2516860961914,San Diego,1.0,0.0,within an hour,1.0,0,2,365,5,23,42,222,1.75,111.75,149.0,True,False,False,14,0.2494977902772197,0.0850743270389714,70,Poor_Value
178.0,8,3.0,6.0,32.64102,-117.02007,San Diego,1.0,1.0,within an hour,1.0,1,2,1125,14,27,39,201,2.0,59.333333333333336,71.2,True,False,False,14,0.2494977902772197,0.0005022097227802,103,Fair_Value
162.0,6,2.0,2.0,32.64258,-117.08698,San Diego,0.0,1.0,within an hour,1.0,1,2,1125,10,33,63,323,1.0,81.0,64.8,True,False,False,10,0.1206307754118119,0.006478505423865,83,Fair_Value
226.0,10,3.0,4.0,32.8355,-117.08164,San Diego,1.0,1.0,within an hour,0.97,0,30,1000,19,49,79,353,1.3333333333333333,75.33333333333333,75.33333333333333,True,False,False,14,0.2494977902772197,0.0008537565287263,124,Poor_Value
175.0,7,2.0,2.0,32.64553,-117.06803,San Diego,0.0,1.0,within a day,0.5,0,30,365,30,60,90,365,1.0,87.5,175.0,True,False,False,2,0.0012053033346725,0.006478505423865,83,Poor_Value
445.0,10,5.0,6.0,32.94533,-117.14841,San Diego,1.0,1.0,within an hour,1.0,0,4,730,13,32,54,192,1.2,89.0,148.33333333333334,True,False,False,14,0.2494977902772197,0.0062274005624748,104,Poor_Value
111.0,2,1.0,1.0,32.77335,-117.17518,San Diego,1.0,1.0,within an hour,1.0,0,30,90,19,20,43,318,1.0,111.0,111.0,True,False,False,13,0.0311872237846524,0.0070309361189232,60,Excellent_Value
168.0,5,2.0,2.0,32.70658,-117.13908,San Diego,1.0,0.0,within an hour,1.0,0,2,1125,9,20,50,138,1.0,84.0,168.0,True,False,False,14,0.2494977902772197,0.0096926476496584,46,Fair_Value
100.0,4,2.0,2.0,32.71158,-117.05887,San Diego,0.0,1.0,within an hour,0.97,0,1,30,12,42,66,336,1.0,50.0,100.0,True,False,False,14,0.2494977902772197,0.0026114905584572,38,Excellent_Value
138.0,6,3.0,3.0,32.72449,-117.09239,San Diego,0.0,1.0,within an hour,1.0,1,2,1125,0,10,37,269,1.0,46.0,69.0,True,False,False,14,0.2494977902772197,0.0013559662515066,132,Fair_Value
