price,accommodates,bedrooms,beds,latitude,longitude,host_is_superhost,host_identity_verified,host_response_rate,instant_bookable,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,space_efficiency,price_per_bedroom,price_per_bathroom,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,property_type_label,property_type_frequency,neighbourhood_frequency,neighbourhood_label
164.0,4,0.0,2.0,32.8288878,-117.2763498,0.0,1.0,1.0,0,1,360,28,58,65,68,1.0,113.0,164.0,True,False,False,11,0.0118521494576135,0.040980313378867,55
386.0,8,3.0,4.0,37.7805744,-122.4909883,1.0,1.0,1.0,1,30,365,23,53,83,358,1.3333333333333333,128.66666666666666,193.0,True,False,False,14,0.2494977902772197,0.0093411008437123,90
175.0,4,1.0,2.0,37.78802,-122.41041,1.0,1.0,1.0,0,2,1125,0,0,0,0,2.0,175.0,175.0,False,True,False,51,0.0708115709120128,0.06046605062274,29
79.0,2,1.0,1.0,32.62445,-117.06074,1.0,1.0,1.0,0,1,27,30,60,90,365,1.0,79.0,39.5,False,True,False,37,0.0874849337083165,0.006478505423865,83
415.0,8,2.0,5.0,32.71381759643555,-117.15506744384766,1.0,1.0,1.0,0,2,1125,11,33,46,118,2.5,207.5,166.0,True,False,False,21,0.0186319807151466,0.0264664523905182,31
175.0,9,3.0,2.0,32.7654805,-117.2506941,0.0,1.0,1.0,0,2,365,0,0,0,160,0.6666666666666666,58.333333333333336,58.333333333333336,True,False,False,14,0.2494977902772197,0.0850743270389714,70
90.0,2,1.0,1.0,32.97089254978045,-117.09256979235629,0.0,1.0,1.0,0,1,15,21,51,80,80,1.0,90.0,90.0,False,True,False,37,0.0874849337083165,0.0062274005624748,104
190.0,3,1.0,1.0,37.75305,-122.42841,1.0,1.0,1.0,0,30,365,0,0,13,288,1.0,190.0,190.0,True,False,False,16,0.0068300522298111,0.0116512655685014,77
175.0,6,3.0,2.0,37.74549,-122.41878,0.0,0.0,1.0,0,3,28,0,0,0,0,0.6666666666666666,58.333333333333336,87.5,True,False,False,14,0.2494977902772197,0.013057452792286,9
175.0,8,3.0,2.0,32.763058,-117.250504,1.0,1.0,1.0,0,3,28,0,0,0,0,0.6666666666666666,58.333333333333336,70.0,True,False,False,21,0.0186319807151466,0.0850743270389714,70
296.0,8,4.0,8.0,32.94687717408566,-117.1242704286863,1.0,1.0,1.0,1,28,365,0,8,28,290,2.0,74.0,98.66666666666669,True,False,False,14,0.2494977902772197,0.0062274005624748,104
175.0,3,1.0,2.0,37.792521,-122.410035,0.0,1.0,0.99,1,1,28,29,59,89,119,2.0,175.0,175.0,False,True,False,51,0.0708115709120128,0.0180795500200883,76
237.0,8,4.0,4.0,32.92616121060487,-117.13255745060005,1.0,1.0,1.0,0,2,365,27,57,87,362,1.0,59.25,118.5,True,False,False,14,0.2494977902772197,0.0103455202892728,68
265.0,2,1.0,1.0,37.80249,-122.40909,1.0,1.0,1.0,0,1,10,27,48,78,168,1.0,265.0,265.0,False,True,False,30,0.0137103254319003,0.0116010445962233,79
103.0,2,0.0,1.0,37.7332,-122.4816,0.0,1.0,1.0,1,2,21,26,56,86,361,1.0,113.0,103.0,True,False,False,18,0.2372940940136601,0.0026617115307352,58
300.0,3,1.0,2.0,37.7908585,-122.412526,0.0,1.0,1.0,0,1,365,0,19,49,324,2.0,300.0,300.0,False,True,False,51,0.0708115709120128,0.0180795500200883,76
103.0,2,0.0,1.0,32.74826,-117.24136,0.0,1.0,1.0,1,2,100,8,32,62,337,1.0,113.0,103.0,True,False,False,18,0.2372940940136601,0.0179791080755323,62
175.0,14,7.0,2.0,32.859269850983125,-117.2403852423338,1.0,1.0,1.0,1,1,1125,13,38,64,282,0.2857142857142857,25.0,35.0,True,False,False,14,0.2494977902772197,0.040980313378867,55
68.0,1,1.0,1.0,32.63568,-116.98324,0.0,0.0,1.0,0,30,30,29,59,89,364,1.0,68.0,45.333333333333336,False,True,False,37,0.0874849337083165,0.0025612695861791,88
77.0,2,1.0,1.0,32.75277,-117.14128,0.0,1.0,1.0,0,90,365,30,60,90,90,1.0,77.0,77.0,True,False,False,10,0.1206307754118119,0.0276717557251908,82
659.0,13,4.0,9.0,32.78651,-117.25374,1.0,1.0,1.0,1,1,1125,14,31,54,231,2.25,164.75,219.66666666666663,True,False,False,10,0.1206307754118119,0.0850743270389714,70
108.0,2,2.0,2.0,32.72316,-117.15853,1.0,1.0,1.0,0,31,365,0,0,0,208,1.0,54.0,54.0,False,True,False,40,0.0393230212936922,0.00863800723182,23
175.0,2,1.0,2.0,37.79111,-122.40585,0.0,0.0,0.94,0,2,1125,30,60,90,365,2.0,175.0,175.0,False,True,False,49,0.0121534752912816,0.0082864604258738,15
175.0,4,2.0,2.0,32.772525,-117.250638,1.0,1.0,1.0,0,31,365,0,0,0,0,1.0,87.5,70.0,True,False,False,14,0.2494977902772197,0.0850743270389714,70
434.0,8,4.0,4.0,32.82755,-117.19789,0.0,1.0,1.0,1,2,60,22,49,77,256,1.0,108.5,217.0,True,False,False,22,0.0018079550020088,0.0069304941743672,81
160.0,4,1.0,1.0,32.70961338354651,-117.15632113466545,0.0,0.0,1.0,0,31,365,30,60,90,365,1.0,160.0,160.0,True,False,False,14,0.2494977902772197,0.0264664523905182,31
167.0,6,2.0,3.0,32.7088032,-117.154838,1.0,1.0,1.0,0,31,365,30,60,90,365,1.5,83.5,83.5,True,False,False,10,0.1206307754118119,0.0264664523905182,31
175.0,4,1.0,2.0,32.62197,-117.02443,0.0,1.0,0.5,0,30,365,28,58,88,268,2.0,175.0,175.0,True,False,False,18,0.2372940940136601,0.0006528726396143,121
393.0,8,4.0,4.0,32.94922,-117.22369,0.0,0.0,1.0,1,2,365,20,44,70,115,1.0,98.25,131.0,True,False,False,14,0.2494977902772197,0.0053736440337484,13
175.0,4,1.0,2.0,32.77322,-117.2457,0.0,1.0,1.0,1,1,1125,22,52,82,356,2.0,175.0,175.0,False,True,False,51,0.0708115709120128,0.0850743270389714,70
64.0,2,1.0,1.0,32.74819,-117.19121,0.0,1.0,1.0,1,31,365,0,5,5,241,1.0,64.0,64.0,True,False,False,18,0.2372940940136601,0.010897950984331,87
118.0,2,0.0,1.0,32.7221212,-117.1654511,1.0,1.0,1.0,1,2,28,30,60,90,98,1.0,113.0,118.0,True,False,False,18,0.2372940940136601,0.00863800723182,23
153.0,6,2.0,2.0,32.743011,-117.177546,0.0,1.0,1.0,1,1,365,5,30,55,319,1.0,76.5,76.5,True,False,False,14,0.2494977902772197,0.0271193250301325,66
400.0,4,1.0,2.0,37.79585,-122.4173,0.0,1.0,1.0,1,30,365,0,0,1,276,2.0,400.0,400.0,True,False,False,14,0.2494977902772197,0.0180795500200883,76
68.0,2,1.0,2.0,32.74322,-117.16211,0.0,1.0,1.0,0,31,40,0,0,0,267,2.0,68.0,68.0,False,True,False,30,0.0137103254319003,0.0271193250301325,66
100.0,2,0.0,1.0,37.7885,-122.41112,1.0,1.0,1.0,1,1,365,0,0,0,3,1.0,113.0,100.0,True,False,False,20,0.0095419847328244,0.06046605062274,29
384.0,4,2.0,2.0,32.84495,-117.26644,1.0,0.0,1.0,0,3,365,4,16,43,200,1.0,192.0,256.0,True,False,False,14,0.2494977902772197,0.040980313378867,55
108.0,2,1.0,1.0,37.79240945762032,-122.42425184993807,1.0,1.0,1.0,1,2,365,2,23,46,321,1.0,108.0,108.0,False,True,False,51,0.0708115709120128,0.0075331458417034,93
175.0,4,1.0,2.0,37.78871,-122.41151,1.0,1.0,1.0,0,2,30,0,0,0,0,2.0,175.0,175.0,True,False,False,18,0.2372940940136601,0.06046605062274,29
126.0,3,1.0,1.0,32.8014876,-117.2589144,1.0,1.0,0.93,0,3,365,9,18,43,241,1.0,126.0,126.0,True,False,False,18,0.2372940940136601,0.049768983527521,92
176.0,3,0.0,2.0,32.83314,-117.27859,1.0,1.0,1.0,0,2,21,13,25,45,304,1.0,113.0,176.0,True,False,False,13,0.0311872237846524,0.040980313378867,55
164.0,6,2.0,3.0,32.79619,-117.24225,0.0,1.0,1.0,1,2,365,12,26,42,294,1.5,82.0,164.0,True,False,False,18,0.2372940940136601,0.049768983527521,92
109.0,2,1.0,1.0,37.774323,-122.43644,1.0,1.0,1.0,0,2,29,6,17,41,206,1.0,109.0,109.0,False,True,False,30,0.0137103254319003,0.0242567296102852,135
128.0,5,2.0,2.0,32.713482,-117.1598238,0.0,1.0,1.0,1,2,28,30,58,88,363,1.0,64.0,128.0,True,False,False,18,0.2372940940136601,0.0154680594616311,42
175.0,4,1.0,2.0,37.78824,-122.41135,1.0,1.0,1.0,0,2,30,0,0,0,0,2.0,175.0,175.0,True,False,False,18,0.2372940940136601,0.06046605062274,29
175.0,6,2.0,2.0,32.69398,-117.1388,1.0,1.0,1.0,1,2,30,19,49,79,259,1.0,87.5,175.0,True,False,False,18,0.2372940940136601,0.0011550823623945,4
114.0,6,1.0,1.0,32.71427,-117.15519,0.0,1.0,1.0,1,2,365,27,57,87,267,1.0,114.0,114.0,True,False,False,18,0.2372940940136601,0.0264664523905182,31
86.0,2,2.0,2.0,37.79574,-122.41739,1.0,1.0,1.0,0,30,1124,0,2,32,307,1.0,43.0,86.0,True,False,False,18,0.2372940940136601,0.0180795500200883,76
175.0,1,1.0,1.0,37.78973,-122.43878,0.0,1.0,1.0,0,30,1125,0,30,60,335,1.0,175.0,175.0,True,False,False,18,0.2372940940136601,0.0075331458417034,93
156.0,4,2.0,2.0,37.71628,-122.46771,0.0,1.0,1.0,1,30,30,29,59,89,269,1.0,78.0,78.0,True,False,False,14,0.2494977902772197,0.0056247488951386,86
175.0,6,3.0,2.0,37.71955121636887,-122.4537274947274,1.0,1.0,1.0,0,6,28,0,0,0,0,0.6666666666666666,58.333333333333336,87.5,True,False,False,14,0.2494977902772197,0.0056247488951386,86
56.0,1,1.0,0.0,32.71541,-117.15332,0.0,1.0,0.94,0,31,183,0,23,53,143,0.0,56.0,56.0,False,True,False,40,0.0393230212936922,0.0264664523905182,31
121.0,4,1.0,0.0,32.75988,-117.16724,0.0,0.0,1.0,1,1,365,29,59,89,364,0.0,121.0,121.0,False,False,False,51,0.0708115709120128,0.010897950984331,87
304.0,6,3.0,4.0,37.747971014515834,-122.49007925391196,1.0,1.0,1.0,1,2,30,12,33,63,239,1.3333333333333333,101.33333333333331,304.0,True,False,False,14,0.2494977902772197,0.0167738047408597,91
145.0,3,1.0,2.0,37.79568,-122.41076,0.0,1.0,1.0,0,30,1125,7,14,37,312,2.0,145.0,145.0,True,False,False,10,0.1206307754118119,0.0180795500200883,76
110.0,4,1.0,0.0,32.7215349,-117.164399,0.0,1.0,1.0,0,31,365,0,23,53,297,0.0,110.0,110.0,True,False,False,14,0.2494977902772197,0.00863800723182,23
336.0,6,2.0,3.0,32.7919416,-117.2450091,0.0,1.0,1.0,1,2,28,18,44,71,247,1.5,168.0,168.0,True,False,False,18,0.2372940940136601,0.0850743270389714,70
175.0,4,1.0,2.0,37.78601,-122.4093,0.0,1.0,1.0,1,1,1125,26,53,80,301,2.0,175.0,175.0,False,False,False,49,0.0121534752912816,0.06046605062274,29
406.0,15,5.0,9.0,32.7743401,-117.2511564,0.0,0.0,0.97,0,3,365,3,23,43,226,1.8,81.2,90.22222222222224,True,False,False,21,0.0186319807151466,0.0850743270389714,70
63.0,2,1.0,1.0,32.69571,-117.10108,0.0,1.0,1.0,0,31,1125,0,0,0,171,1.0,63.0,63.0,False,True,False,30,0.0137103254319003,0.0018581759742868,74
263.0,2,1.0,1.0,37.7884146,-122.4215935,0.0,0.0,1.0,1,3,360,30,60,90,365,1.0,263.0,263.0,False,True,False,51,0.0708115709120128,0.06046605062274,29
175.0,4,4.0,4.0,37.77827,-122.43053,0.0,1.0,1.0,0,30,300,4,27,57,103,1.0,43.75,116.66666666666669,True,False,False,18,0.2372940940136601,0.0242567296102852,135
107.0,2,0.0,1.0,32.7459668,-117.2489741,1.0,1.0,1.0,1,2,365,14,39,45,53,1.0,113.0,107.0,True,False,False,18,0.2372940940136601,0.0295299316994777,85
53.0,2,1.0,1.0,32.93223,-117.14122,1.0,1.0,1.0,1,1,365,0,23,53,327,1.0,53.0,26.5,False,True,False,37,0.0874849337083165,0.0103455202892728,68
199.0,4,2.0,3.0,37.76375,-122.47975,1.0,1.0,1.0,0,3,28,13,29,56,146,1.5,99.5,199.0,True,False,False,12,0.0419847328244274,0.0167738047408597,91
212.0,4,2.0,2.0,32.72102791119599,-117.16524872989189,1.0,1.0,1.0,0,31,365,0,23,53,143,1.0,106.0,141.33333333333334,True,False,False,18,0.2372940940136601,0.00863800723182,23
292.0,12,6.0,5.0,32.78865,-117.23525,0.0,1.0,1.0,1,2,300,24,52,82,357,0.8333333333333334,48.666666666666664,146.0,True,False,False,14,0.2494977902772197,0.0850743270389714,70
80.0,2,1.0,1.0,37.78158,-122.47609,0.0,1.0,1.0,1,30,1125,0,25,55,330,1.0,80.0,80.0,False,True,False,40,0.0393230212936922,0.0095419847328244,50
175.0,2,2.0,2.0,37.74305,-122.4213,1.0,1.0,1.0,1,4,21,0,0,0,0,1.0,87.5,175.0,False,True,False,30,0.0137103254319003,0.013057452792286,9
292.0,4,2.0,2.0,32.8082673,-117.2584151,0.0,1.0,1.0,0,5,365,2,32,62,306,1.0,146.0,146.0,True,False,False,10,0.1206307754118119,0.049768983527521,92
521.0,4,2.0,2.0,37.74087,-122.41257,1.0,0.0,1.0,0,1,365,0,18,42,170,1.0,260.5,521.0,True,False,False,14,0.2494977902772197,0.013057452792286,9
158.0,4,0.0,2.0,37.787679935112905,-122.40912805346792,1.0,1.0,0.97,0,2,365,18,45,66,66,1.0,113.0,158.0,True,False,False,18,0.2372940940136601,0.06046605062274,29
175.0,3,1.0,2.0,32.77433,-117.14963,0.0,0.0,1.0,0,4,60,8,38,65,65,2.0,175.0,175.0,True,False,False,10,0.1206307754118119,0.0032141422257934,71
175.0,2,1.0,2.0,37.759002685546875,-122.41999816894533,1.0,0.0,1.0,0,2,14,0,0,0,0,2.0,175.0,175.0,False,True,False,30,0.0137103254319003,0.0269184411410204,69
265.0,4,2.0,2.0,32.72852122229196,-117.23153229947408,1.0,1.0,1.0,0,31,45,19,34,64,278,1.0,132.5,176.66666666666666,True,False,False,14,0.2494977902772197,0.0059762957010847,107
252.0,9,3.0,5.0,32.78716,-117.25404,1.0,1.0,0.96,0,5,365,24,54,84,354,1.6666666666666667,84.0,126.0,True,False,False,14,0.2494977902772197,0.0850743270389714,70
175.0,6,3.0,2.0,37.76405,-122.45414,1.0,1.0,1.0,0,4,28,0,0,0,6,0.6666666666666666,58.333333333333336,70.0,True,False,False,14,0.2494977902772197,0.0073322619525914,51
131.0,6,2.0,3.0,32.7510735,-117.2352998,1.0,1.0,0.92,0,2,21,10,33,57,316,1.5,65.5,131.0,True,False,False,18,0.2372940940136601,0.0179791080755323,62
175.0,6,3.0,2.0,32.75119,-117.14181,1.0,1.0,1.0,1,4,1125,0,0,0,0,0.6666666666666666,58.333333333333336,175.0,False,True,False,26,0.0009039775010044,0.0276717557251908,82
151.0,2,1.0,1.0,37.76085,-122.50814,1.0,1.0,1.0,1,2,15,4,8,21,184,1.0,151.0,151.0,True,False,False,12,0.0419847328244274,0.0167738047408597,91
175.0,2,1.0,2.0,32.7343468,-117.1600471,0.0,0.0,1.0,0,31,90,0,0,0,0,2.0,175.0,175.0,True,False,False,18,0.2372940940136601,0.0143631980715146,96
175.0,6,2.0,2.0,32.84915,-117.27442,0.0,1.0,1.0,1,1,1125,0,0,0,0,1.0,87.5,175.0,False,False,False,51,0.0708115709120128,0.040980313378867,55
152.0,5,2.0,2.0,37.75418,-122.42412,0.0,1.0,0.92,0,30,150,21,51,81,261,1.0,76.0,152.0,True,False,False,18,0.2372940940136601,0.0269184411410204,69
100.0,2,2.0,2.0,32.625144958496094,-117.0454559326172,1.0,1.0,1.0,0,3,15,3,27,55,232,1.0,50.0,100.0,True,False,False,12,0.0419847328244274,0.002310164724789,120
175.0,2,1.0,2.0,32.82023,-117.15945,1.0,1.0,1.0,1,31,365,0,0,10,190,2.0,175.0,175.0,True,False,False,8,0.0071815990357573,0.0019083969465648,53
97.0,3,0.0,2.0,32.62481,-117.09134,1.0,1.0,1.0,0,2,365,14,41,64,150,1.0,113.0,97.0,True,False,False,13,0.0311872237846524,0.006478505423865,83
175.0,12,4.0,2.0,32.74642,-117.17247,1.0,1.0,1.0,0,2,365,0,0,0,0,0.5,43.75,70.0,True,False,False,14,0.2494977902772197,0.0271193250301325,66
175.0,6,3.0,2.0,32.78936,-117.06999,0.0,0.0,1.0,0,32,365,0,0,0,0,0.6666666666666666,58.333333333333336,87.5,True,False,False,14,0.2494977902772197,0.0012053033346725,26
212.0,4,1.0,2.0,32.7648,-117.25143,1.0,1.0,1.0,0,2,1125,23,53,83,313,2.0,212.0,212.0,True,False,False,10,0.1206307754118119,0.0850743270389714,70
135.0,4,1.0,1.0,32.78335153794219,-117.25285824604197,1.0,1.0,1.0,0,2,364,12,38,65,334,1.0,135.0,135.0,True,False,False,10,0.1206307754118119,0.0850743270389714,70
133.0,3,1.0,1.0,32.72203,-117.15828,0.0,1.0,1.0,0,31,1125,12,42,72,347,1.0,133.0,133.0,True,False,False,10,0.1206307754118119,0.00863800723182,23
48.0,1,1.0,1.0,32.56947,-117.10103,0.0,1.0,1.0,0,30,365,0,5,35,310,1.0,48.0,32.0,False,True,False,37,0.0874849337083165,0.0010546404178384,35
175.0,4,2.0,2.0,37.79292,-122.39215,1.0,1.0,1.0,1,1,1125,18,41,71,335,1.0,87.5,175.0,False,False,False,49,0.0121534752912816,0.0132583366813981,41
175.0,2,1.0,2.0,37.74289,-122.47397,0.0,1.0,0.95,0,30,365,0,30,60,335,2.0,175.0,175.0,False,True,False,40,0.0393230212936922,0.006578947368421,97
51.0,1,1.0,0.0,32.78705,-117.23539,0.0,0.0,0.0,0,31,90,16,46,76,166,0.0,51.0,51.0,False,True,False,37,0.0874849337083165,0.0850743270389714,70
589.0,5,2.0,2.0,32.828579925583135,-117.27823721120625,0.0,1.0,1.0,0,6,30,0,2,25,188,1.0,294.5,235.6,True,False,False,14,0.2494977902772197,0.040980313378867,55
148.0,4,2.0,1.0,32.85571,-117.22886,0.0,0.0,1.0,0,31,365,0,0,10,190,0.5,74.0,148.0,True,False,False,21,0.0186319807151466,0.0101446364001607,129
232.0,2,2.0,2.0,32.72009,-117.23218,0.0,1.0,1.0,0,31,365,30,60,90,365,1.0,116.0,116.0,True,False,False,18,0.2372940940136601,0.0021092808356769,67
294.0,8,3.0,4.0,32.74125,-117.13181,1.0,1.0,1.0,0,2,60,25,55,78,342,1.3333333333333333,98.0,147.0,True,False,False,14,0.2494977902772197,0.0276717557251908,82
82.0,1,1.0,1.0,32.75065150565936,-117.1634175034,0.0,0.0,1.0,0,31,365,0,0,7,97,1.0,82.0,82.0,True,False,False,10,0.1206307754118119,0.010897950984331,87
407.0,7,3.0,5.0,32.852589,-117.254227,0.0,1.0,1.0,1,2,365,13,42,68,200,1.6666666666666667,135.66666666666666,203.5,True,False,False,11,0.0118521494576135,0.040980313378867,55
175.0,12,3.0,2.0,37.78601,-122.4093,0.0,1.0,1.0,1,1,1125,26,53,80,301,0.6666666666666666,58.333333333333336,175.0,False,False,False,49,0.0121534752912816,0.06046605062274,29
223.0,8,4.0,5.0,32.81903,-117.19732,1.0,1.0,1.0,0,3,180,0,3,29,208,1.25,55.75,74.33333333333333,True,False,False,14,0.2494977902772197,0.0089895540377661,19
95.0,3,1.0,1.0,32.73334749831328,-117.16432997301636,1.0,1.0,0.92,1,2,14,11,35,59,67,1.0,95.0,95.0,True,False,False,18,0.2372940940136601,0.0271193250301325,66
175.0,4,1.0,2.0,32.62522,-116.94755,0.0,1.0,1.0,0,30,1125,0,0,0,0,2.0,175.0,175.0,True,False,False,10,0.1206307754118119,0.0025612695861791,88
175.0,8,3.0,2.0,32.79403,-117.24108,0.0,1.0,1.0,0,2,1125,0,0,0,1,0.6666666666666666,58.333333333333336,87.5,True,False,False,14,0.2494977902772197,0.049768983527521,92
107.0,2,0.0,1.0,32.71231,-117.15843,0.0,1.0,0.97,1,1,14,21,42,70,250,1.0,113.0,107.0,True,False,False,18,0.2372940940136601,0.0264664523905182,31
407.0,10,5.0,5.0,32.72313,-117.13327,1.0,1.0,1.0,1,2,365,19,49,73,244,1.0,81.4,135.66666666666666,True,False,False,14,0.2494977902772197,0.0120530333467255,3
175.0,4,1.0,2.0,37.78614534830986,-122.40927482209015,0.0,1.0,1.0,1,1,365,1,1,2,61,2.0,175.0,175.0,False,True,False,51,0.0708115709120128,0.06046605062274,29
240.0,6,2.0,0.0,32.7984,-117.24524,0.0,1.0,1.0,1,1,365,21,29,29,55,0.0,120.0,240.0,True,False,False,18,0.2372940940136601,0.049768983527521,92
276.0,16,4.0,6.0,32.69508,-117.0219,1.0,1.0,0.86,0,1,1125,15,45,75,349,1.5,69.0,138.0,True,False,False,14,0.2494977902772197,0.0010044194455604,7
219.0,3,1.0,1.0,32.715530279226094,-117.15896554291248,0.0,1.0,0.5,0,1,10,16,39,69,340,1.0,219.0,219.0,True,False,False,18,0.2372940940136601,0.0074327038971474,22
175.0,1,1.0,2.0,37.79901,-122.40568,0.0,1.0,1.0,0,300,680,30,60,90,365,2.0,175.0,175.0,False,True,False,51,0.0708115709120128,0.0116010445962233,79
175.0,1,1.0,2.0,37.73716,-122.42473,0.0,1.0,1.0,0,30,60,0,0,0,0,2.0,175.0,87.5,False,True,False,30,0.0137103254319003,0.013057452792286,9
126.0,2,1.0,1.0,32.80233,-117.23075,1.0,1.0,1.0,0,31,365,7,37,67,342,1.0,126.0,126.0,True,False,False,18,0.2372940940136601,0.049768983527521,92
86.0,5,2.0,2.0,32.73116,-117.16908,0.0,1.0,1.0,0,2,180,16,46,73,348,1.0,43.0,86.0,True,False,False,18,0.2372940940136601,0.0271193250301325,66
265.0,9,2.0,6.0,32.72011,-117.1275,0.0,1.0,1.0,1,1,21,10,39,60,249,3.0,132.5,265.0,True,False,False,14,0.2494977902772197,0.0053234230614704,117
139.0,2,0.0,1.0,37.7555489,-122.4435169,1.0,1.0,1.0,0,1,1125,6,19,39,218,1.0,113.0,139.0,True,False,False,12,0.0419847328244274,0.0028123744475693,128
235.0,4,1.0,2.0,37.78970069014047,-122.41151782146832,1.0,1.0,0.99,0,3,365,22,49,79,119,2.0,235.0,235.0,True,False,False,10,0.1206307754118119,0.06046605062274,29
630.0,6,4.0,0.0,32.7245,-117.1683,0.0,0.0,1.0,1,1,365,30,60,90,341,0.0,157.5,630.0,False,False,False,51,0.0708115709120128,0.0111992768179991,61
68.0,2,1.0,1.0,32.64933,-116.97683,1.0,0.0,1.0,0,1,21,19,44,74,348,1.0,68.0,68.0,False,True,False,37,0.0874849337083165,0.0002511048613901,30
175.0,3,1.0,2.0,37.7851,-122.43569,1.0,1.0,1.0,0,4,20,0,0,0,0,2.0,175.0,175.0,True,False,False,18,0.2372940940136601,0.0242567296102852,135
338.0,11,3.0,3.0,32.72917,-117.24711,1.0,1.0,1.0,0,2,28,12,28,51,132,1.0,112.66666666666669,169.0,True,False,False,14,0.2494977902772197,0.0295299316994777,85
235.0,7,3.0,4.0,32.72715,-117.16977,1.0,1.0,1.0,1,2,1125,3,12,31,250,1.3333333333333333,78.33333333333333,117.5,True,False,False,18,0.2372940940136601,0.0111992768179991,61
175.0,2,1.0,2.0,37.7884146,-122.4215935,0.0,0.0,1.0,1,3,360,30,60,90,365,2.0,175.0,175.0,False,True,False,51,0.0708115709120128,0.06046605062274,29
175.0,2,1.0,2.0,32.83983866435211,-117.177729677913,1.0,1.0,1.0,0,90,180,5,5,5,5,2.0,175.0,175.0,False,True,False,37,0.0874849337083165,0.0069304941743672,81
175.0,4,2.0,2.0,37.75237,-122.44802,1.0,1.0,1.0,0,3,28,0,4,4,4,1.0,87.5,175.0,True,False,False,14,0.2494977902772197,0.0028123744475693,128
269.0,6,3.0,5.0,32.74407,-117.13821,1.0,0.0,1.0,1,2,21,8,27,57,308,1.6666666666666667,89.66666666666667,89.66666666666667,True,False,False,14,0.2494977902772197,0.0276717557251908,82
155.0,7,2.0,3.0,32.763119,-117.250954,1.0,1.0,1.0,1,3,365,11,41,64,339,1.5,77.5,77.5,True,False,False,10,0.1206307754118119,0.0850743270389714,70
238.0,6,3.0,5.0,37.75561916196872,-122.5067028448382,0.0,1.0,1.0,1,30,180,28,58,88,268,1.6666666666666667,79.33333333333333,158.66666666666666,True,False,False,14,0.2494977902772197,0.0167738047408597,91
175.0,2,1.0,2.0,37.78940801706158,-122.42229047569596,0.0,0.0,1.0,1,3,360,30,60,90,349,2.0,175.0,175.0,False,True,False,51,0.0708115709120128,0.0242567296102852,135
105.0,6,1.0,3.0,32.72402,-117.16736,0.0,1.0,1.0,1,2,365,28,57,85,265,3.0,105.0,105.0,True,False,False,18,0.2372940940136601,0.0111992768179991,61
54.0,1,2.0,3.0,32.7512,-117.07805,1.0,1.0,1.0,0,32,180,0,0,0,172,1.5,27.0,36.0,False,True,False,37,0.0874849337083165,0.0012053033346725,36
275.0,5,2.0,3.0,32.74071,-117.25427,1.0,1.0,1.0,0,3,120,19,49,79,168,1.5,137.5,137.5,True,False,False,18,0.2372940940136601,0.0295299316994777,85
155.0,4,3.0,2.0,32.74323,-117.18436,0.0,1.0,1.0,0,31,32,29,59,89,179,0.6666666666666666,51.666666666666664,77.5,True,False,False,14,0.2494977902772197,0.010897950984331,87
229.0,2,0.0,2.0,37.78901162701573,-122.41085406619614,0.0,1.0,1.0,0,2,14,19,46,56,56,1.0,113.0,229.0,True,False,False,18,0.2372940940136601,0.06046605062274,29
55.0,2,1.0,1.0,37.75147724012416,-122.49081417918204,1.0,1.0,1.0,1,30,90,0,0,0,149,1.0,55.0,55.0,False,True,False,37,0.0874849337083165,0.0167738047408597,91
175.0,2,1.0,2.0,32.71507,-117.13614,0.0,1.0,1.0,0,31,300,0,0,0,0,2.0,175.0,175.0,True,False,False,11,0.0118521494576135,0.0120530333467255,3
223.0,6,2.0,3.0,32.74989,-117.25137,1.0,1.0,1.0,1,31,365,17,42,72,347,1.5,111.5,111.5,True,False,False,10,0.1206307754118119,0.0295299316994777,85
175.0,2,1.0,2.0,32.71226,-117.1676,0.0,0.0,1.0,0,31,365,28,58,88,363,2.0,175.0,175.0,True,False,False,10,0.1206307754118119,0.0154178384893531,64
148.0,2,1.0,1.0,32.57431,-117.01751,0.0,1.0,1.0,0,30,365,23,53,83,83,1.0,148.0,148.0,False,True,False,37,0.0874849337083165,0.0850743270389714,70
132.0,1,0.0,1.0,37.79108,-122.42006,0.0,0.0,1.0,1,1,28,29,54,84,359,1.0,113.0,132.0,False,True,False,47,0.002209722780233,0.0180795500200883,76
125.0,2,1.0,1.0,32.7740984,-117.1429302,0.0,1.0,1.0,0,31,365,29,59,89,364,1.0,125.0,125.0,True,False,False,18,0.2372940940136601,0.0032141422257934,71
266.0,7,3.0,4.0,32.792,-117.25276,1.0,1.0,0.9,1,2,730,14,28,54,256,1.3333333333333333,88.66666666666667,88.66666666666667,True,False,False,21,0.0186319807151466,0.049768983527521,92
302.0,6,2.0,3.0,37.80635,-122.41989,1.0,1.0,0.99,0,2,365,7,7,7,7,1.5,151.0,151.0,True,False,False,10,0.1206307754118119,0.008738449176376,108
77.0,2,1.0,1.0,32.739861,-117.122337,1.0,0.0,1.0,0,31,365,0,23,53,143,1.0,77.0,77.0,True,False,False,13,0.0311872237846524,0.0276717557251908,82
224.0,2,1.0,1.0,37.79235,-122.42243,0.0,1.0,0.75,1,1,1125,22,43,68,281,1.0,224.0,224.0,False,True,False,49,0.0121534752912816,0.0180795500200883,76
